Event,Site_ID,Species,ShortName,Kingdom,DivisionPhylum,Count,Cell_biovol_u3,Cells_cm2,Biovolume_u3_cm2,Biovolume_mm3_m2
1,SPAV2,Gomphonema parvulum,GOparvul,Plantae,Bacillariophyta,2,217.66,1476.553587,321386.6537,3.213866537
1,SPAV2,Gomphonema minutum,GOminutm,Plantae,Bacillariophyta,6,301.8,4429.660761,1336871.618,13.36871618
1,SPAV2,Melosira varians,MEvarian,Plantae,Bacillariophyta,2,5207.06,1476.553587,7688503.12,76.8850312
2,SPAV2,Grunowia solgensis,NIsinde,Plantae,Bacillariophyta,1,484,1261.990026,610803.1724,6.108031724
2,SPAV2,Nitzschia fonticola,NIfontic,Plantae,Bacillariophyta,4,6.78,5047.960102,34225.16949,0.342251695
2,SPAV2,Rhoicosphenia abbreviata,ROabbre,Plantae,Bacillariophyta,20,509.89,25239.80051,12869521.88,128.6952188
2,SPAV2,Ulnaria ulna,ULulna,Plantae,Bacillariophyta,16,6195.78,20191.84041,125104201,1251.04201
2,SPAV2,Nitzschia palea,NIpalea,Plantae,Bacillariophyta,10,281.29,12619.90026,3549851.743,35.49851743
2,SPAV2,Cyclotella meneghiniana,CYmenegh,Plantae,Bacillariophyta,2,718.06,2523.980051,1812369.115,18.12369115
2,SPAV2,Amphora pediculus,AMpedcls,Plantae,Bacillariophyta,2,98.17,2523.980051,247779.1216,2.477791216
2,SPAV2,Cymbella neoleptoceros,CMnlepto,Plantae,Bacillariophyta,6,91.1,7571.940153,689803.7479,6.898037479
2,SPAV2,Cymbella mexicana,CMmexcan,Plantae,Bacillariophyta,7,53337.94,8833.930179,471183637.8,4711.836378
2,SPAV2,Cymbella turgidula,CMturgdl,Plantae,Bacillariophyta,10,868.51,12619.90026,10960509.57,109.6050957
2,SPAV2,Achnanthidium pyrenaicum,AHpyrena,Plantae,Bacillariophyta,84,136.99,106007.1621,14521921.14,145.2192114
2,SPAV2,Cymbella excisa,CMexcisa,Plantae,Bacillariophyta,61,515.99,76981.39156,39721628.23,397.2162823
2,SPAV2,Cocconeis pediculus,CCpedcls,Plantae,Bacillariophyta,14,3113.7,17667.86036,55012416.79,550.1241679
2,SPAV2,Diatoma vulgaris,DAvulg,Plantae,Bacillariophyta,13,3785.76,16405.87033,62108687.67,621.0868767
2,SPAV2,Cocconeis placentula,CCplacen,Plantae,Bacillariophyta,28,94.5,35335.72071,3339225.608,33.39225608
2,SPAV2,Achnantheiopsis lanceolata,AClanceo,Plantae,Bacillariophyta,1,138.16,1261.990026,174356.5419,1.743565419
2,SPAV2,Achnanthidium altergracillima,AHalterg,Plantae,Bacillariophyta,64,153,80767.36163,12357406.33,123.5740633
2,SPAV2,Cymbella tumida,CMtumida,Plantae,Bacillariophyta,5,2944.08,6309.950128,18576997.97,185.7699797
2,SPAV2,Amphora inariensis,AMinarie,Plantae,Bacillariophyta,2,98.17,2523.980051,247779.1216,2.477791216
2,SPAV2,Encyonema silesiacum,ECsilesi,Plantae,Bacillariophyta,19,504.9,23977.81048,12106396.51,121.0639651
2,SPAV2,Achnanthidium minutissimum,AHminuti,Plantae,Bacillariophyta,2,54.5,2523.980051,137556.9128,1.375569128
2,SPAV2,Navicula tripunctata,NAtripun,Plantae,Bacillariophyta,44,524.3,55527.56112,29113100.3,291.131003
2,SPAV2,Melosira varians,MEvarian,Plantae,Bacillariophyta,16,5207.06,20191.84041,105140124.5,1051.401245
2,SPAV2,Navicula viridulacalcis,NAvical,Plantae,Bacillariophyta,2,10818.4,2523.980051,27305425.78,273.0542578
2,SPAV2,Navicula erifuga,NAerifga,Plantae,Bacillariophyta,2,169,2523.980051,426552.6286,4.265526286
2,SPAV2,Navicula capitatoradiata,NAcaprad,Plantae,Bacillariophyta,28,448.88,35335.72071,15861498.31,158.6149831
2,SPAV2,Gomphonema kobayasii,GOkobaya,Plantae,Bacillariophyta,29,159.85,36597.71074,5850144.062,58.50144062
2,SPAV2,Gomphonema gracile,GOgracil,Plantae,Bacillariophyta,2,182,2523.980051,459364.3693,4.593643693
2,SPAV2,Gomphonema truncatum,GOtrunca,Plantae,Bacillariophyta,2,62,2523.980051,156486.7632,1.564867632
2,SPAV2,Navicula cryptotenella,NAcryten,Plantae,Bacillariophyta,15,227.52,18929.85038,4306919.559,43.06919559
2,SPAV2,Gomphonema minutum,GOminutm,Plantae,Bacillariophyta,2,301.8,2523.980051,761737.1794,7.617371794
2,SPAV2,Gomphonema innocens,GOinnoc,Plantae,Bacillariophyta,6,300.22,7571.940153,2273247.873,22.73247873
2,SPAV2,Navicula peregrina,NAperegr,Plantae,Bacillariophyta,2,9120,2523.980051,23018698.07,230.1869807
2,SPAV2,Gomphonema parvulum,GOparvul,Plantae,Bacillariophyta,40,217.66,50479.60102,10987389.96,109.8738996
2,SPAV2,Gomphonema clavatum,GOclavat,Plantae,Bacillariophyta,4,789.95,5047.960102,3987636.083,39.87636083
2,SPAV2,Nitzschia amphibia,NIamphib,Plantae,Bacillariophyta,34,188.15,42907.66087,8073076.392,80.73076392
2,SPAV2,Gyrosigma acuminatum,GYacumin,Plantae,Bacillariophyta,1,2730,1261.990026,3445232.77,34.4523277
3,SPAV2,Nitzschia amphibia,NIamphib,Plantae,Bacillariophyta,166,188.15,132625.633,24953512.86,249.5351286
3,SPAV2,Rhoicosphenia abbreviata,ROabbre,Plantae,Bacillariophyta,18,509.89,14381.09274,7332775.377,73.32775377
3,SPAV2,Nitzschia capitellata,NIcapite,Plantae,Bacillariophyta,8,395.26,6391.596773,2526342.54,25.2634254
3,SPAV2,Ulnaria ulna,ULulna,Plantae,Bacillariophyta,2,6195.78,1597.899193,9900231.863,99.00231863
3,SPAV2,Nitzschia palea,NIpalea,Plantae,Bacillariophyta,1,281.29,798.9495966,224736.532,2.24736532
3,SPAV2,Achnanthidium minutissimum,AHminuti,Plantae,Bacillariophyta,4,54.5,3195.798386,174171.0121,1.7417101209999999
3,SPAV2,Cocconeis placentula var. euglypta,CCplaeug,Plantae,Bacillariophyta,48,587.23,38349.58064,22520024.24,225.2002424
3,SPAV2,Encyonema semilanceolatum,ECsemlan,Plantae,Bacillariophyta,10,504.9,7989.495966,4033896.513,40.33896513
3,SPAV2,Cymbella turgidula,CMturgdl,Plantae,Bacillariophyta,22,868.51,17576.89113,15265705.71,152.6570571
3,SPAV2,Eolimna minima,EOlmini,Plantae,Bacillariophyta,26,39.89,20772.68951,828622.5846,8.286225846
3,SPAV2,Cymbella excisa,CMexcisa,Plantae,Bacillariophyta,20,515.99,15978.99193,8245000.047,82.45000047
3,SPAV2,Achnantheiopsis lanceolata,AClanceo,Plantae,Bacillariophyta,2,138.16,1597.899193,220765.7525,2.207657525
3,SPAV2,Achnanthidium pyrenaicum,AHpyrena,Plantae,Bacillariophyta,112,136.99,89482.35482,12258187.79,122.5818779
3,SPAV2,Amphora pediculus,AMpedcls,Plantae,Bacillariophyta,12,98.17,9587.395159,941194.5828,9.411945828
3,SPAV2,Cocconeis pediculus,CCpedcls,Plantae,Bacillariophyta,6,3113.7,4793.69758,14926136.15,149.2613615
3,SPAV2,Gyrosigma acuminatum,GYacumin,Plantae,Bacillariophyta,1,2730,798.9495966,2181132.399,21.811323990000002
3,SPAV2,Halamphora veneta,HLveneta,Plantae,Bacillariophyta,17,580.8,13582.14314,7888508.737,78.88508737
3,SPAV2,Gomphonema affine,GOaffine,Plantae,Bacillariophyta,2,1254.41,1597.899193,2004420.727,20.04420727
3,SPAV2,Gomphonema parvulum,GOparvul,Plantae,Bacillariophyta,8,217.66,6391.596773,1391194.954,13.91194954
3,SPAV2,Navicula capitatoradiata,NAcaprad,Plantae,Bacillariophyta,20,448.88,15978.99193,7172649.899,71.72649899
3,SPAV2,Gomphonema truncatum,GOtrunca,Plantae,Bacillariophyta,4,62,3195.798386,198139.5,1.981395
3,SPAV2,Navicula tripunctata,NAtripun,Plantae,Bacillariophyta,49,925.81,39148.53023,36244100.78,362.4410078
3,SPAV2,Gomphonema kobayasii,GOkobaya,Plantae,Bacillariophyta,10,159.85,7989.495966,1277120.93,12.7712093
3,SPAV2,Navicula viridulacalcis,NAvical,Plantae,Bacillariophyta,1,10818.4,798.9495966,8643356.316,86.43356316
3,SPAV2,Gomphonema minutum,GOminutm,Plantae,Bacillariophyta,12,301.8,9587.395159,2893475.859,28.93475859
3,SPAV2,Melosira varians,MEvarian,Plantae,Bacillariophyta,7,5207.06,5592.647176,29121249.41,291.2124941
3,SPAV2,Navicula incertata,NAincrtt,Plantae,Bacillariophyta,6,140,4793.69758,671117.6612,6.711176612
3,SPAV2,Navicula cryptotenella,NAcryten,Plantae,Bacillariophyta,6,227.52,4793.69758,1090662.073,10.90662073
4,SPAV2,Rhoicosphenia abbreviata,ROabbre,Plantae,Bacillariophyta,18,509.89,26755.14824,13642182.54,136.4218254
4,SPAV2,Nitzschia perminuta,NIpermin,Plantae,Bacillariophyta,4,63,5945.588498,374572.0753,3.745720753
4,SPAV2,Nitzschia scalpelliformis,NIscalpe,Plantae,Bacillariophyta,1,64,1486.397124,95129.41596,0.95129416
4,SPAV2,Nitzschia fonticola,NIfontic,Plantae,Bacillariophyta,120,6.78,178367.6549,1209332.7,12.093327
4,SPAV2,Nitzschia amphibia,NIamphib,Plantae,Bacillariophyta,47,188.15,69860.66485,13144284.09,131.4428409
4,SPAV2,Nitzschia dissipata,NIdissip,Plantae,Bacillariophyta,3,257.73,4459.191373,1149267.393,11.49267393
4,SPAV2,Reimeria sinuata,REsinuta,Plantae,Bacillariophyta,6,201.96,8918.382746,1801156.579,18.01156579
4,SPAV2,Staurosirella pinnata,SApinnat,Plantae,Bacillariophyta,2,348,2972.794249,1034532.399,10.34532399
4,SPAV2,Ulnaria ulna,ULulna,Plantae,Bacillariophyta,6,6195.78,8918.382746,55256337.45,552.5633745
4,SPAV2,Achnanthidium altergracillima,AHalterg,Plantae,Bacillariophyta,2,153,2972.794249,454837.5201,4.548375201
4,SPAV2,Amphora inariensis,AMinarie,Plantae,Bacillariophyta,1,98.17,1486.397124,145919.6057,1.459196057
4,SPAV2,Cymbella mexicana,CMmexcan,Plantae,Bacillariophyta,2,53337.94,2972.794249,158562721.3,1585.627213
4,SPAV2,Cocconeis placentula var. lineata,CCplalin,Plantae,Bacillariophyta,26,2258,38646.32523,87263402.38,872.6340238
4,SPAV2,Encyonema silesiacum,ECsilesi,Plantae,Bacillariophyta,1,504.9,1486.397124,750481.9081,7.504819081
4,SPAV2,Diatoma vulgaris,DAvulg,Plantae,Bacillariophyta,8,3785.76,11891.177,45017142.22,450.1714222
4,SPAV2,Cymbella excisa,CMexcisa,Plantae,Bacillariophyta,23,515.99,34187.13386,17640219.2,176.402192
4,SPAV2,Amphora ovalis,AMovalis,Plantae,Bacillariophyta,2,1296,2972.794249,3852741.346,38.52741346
4,SPAV2,Achnanthidium pyrenaicum,AHpyrena,Plantae,Bacillariophyta,169,136.99,251201.114,34412040.61,344.1204061
4,SPAV2,Cocconeis pediculus,CCpedcls,Plantae,Bacillariophyta,2,3113.7,2972.794249,9256389.452,92.56389452
4,SPAV2,Achnantheiopsis lanceolata,AClanceo,Plantae,Bacillariophyta,2,138.16,2972.794249,410721.2534,4.107212534
4,SPAV2,Bacillaria paradoxa,BApardxa,Plantae,Bacillariophyta,2,1785,2972.794249,5306437.734,53.06437734
4,SPAV2,Achnanthidium minutissimum,AHminuti,Plantae,Bacillariophyta,8,54.5,11891.177,648069.1462,6.480691462
4,SPAV2,Gomphonema kobayasii,GOkobaya,Plantae,Bacillariophyta,24,159.85,35673.53099,5702413.928,57.02413928
4,SPAV2,Grunowia solgensis,NIsinde,Plantae,Bacillariophyta,2,484,2972.794249,1438832.416,14.38832416
4,SPAV2,Navicula tripunctata,NAtripun,Plantae,Bacillariophyta,43,925.81,63915.07635,59173216.83,591.7321683
4,SPAV2,Gomphonema clavatum,GOclavat,Plantae,Bacillariophyta,2,789.95,2972.794249,2348358.817,23.48358817
4,SPAV2,Gomphonema parvulum,GOparvul,Plantae,Bacillariophyta,8,217.66,11891.177,2588233.585,25.88233585
4,SPAV2,Gomphonema minutum,GOminutm,Plantae,Bacillariophyta,7,301.8,10404.77987,3140162.565,31.40162565
4,SPAV2,Melosira varians,MEvarian,Plantae,Bacillariophyta,7,5207.06,10404.77987,54178313.07,541.7831307
4,SPAV2,Gyrosigma attenuatum,GYattenu,Plantae,Bacillariophyta,4,500,5945.588498,2972794.249,29.72794249
4,SPAV2,Gomphonema angustatum,GOangstt,Plantae,Bacillariophyta,4,300.22,5945.588498,1784984.579,17.84984579
4,SPAV2,Navicula cryptotenella,NAcryten,Plantae,Bacillariophyta,12,227.52,17836.76549,4058220.885,40.58220885
4,SPAV2,Navicula capitatoradiata,NAcaprad,Plantae,Bacillariophyta,2,448.88,2972.794249,1334427.882,13.34427882
4,SPAV2,Eolimna minima,EOlmini,Plantae,Bacillariophyta,30,39.89,44591.91373,1778771.439,17.78771439
5,SPAV2,Rhoicosphenia abbreviata,ROabbre,Plantae,Bacillariophyta,2,509.89,8502.071019,4335120.992,43.35120992
5,SPAV2,Nitzschia dissipata,NIdissip,Plantae,Bacillariophyta,11,257.73,46761.3906,12051813.2,120.518132
5,SPAV2,Nitzschia amphibia,NIamphib,Plantae,Bacillariophyta,33,188.15,140284.1718,26394466.93,263.9446693
5,SPAV2,Nitzschia fonticola,NIfontic,Plantae,Bacillariophyta,296,6.78,1258306.511,8531318.143,85.31318143
5,SPAV2,Ulnaria ulna,ULulna,Plantae,Bacillariophyta,12,6195.78,51012.42611,316061769.5,3160.617695
5,SPAV2,Grunowia solgensis,NIsinde,Plantae,Bacillariophyta,2,484,8502.071019,4115002.373,41.15002373
5,SPAV2,Cymbella excisa,CMexcisa,Plantae,Bacillariophyta,6,515.99,25506.21306,13160950.87,131.6095087
5,SPAV2,Achnantheiopsis lanceolata,AClanceo,Plantae,Bacillariophyta,3,138.16,12753.10653,1761969.198,17.61969198
5,SPAV2,Achnantheiopsis delicatula,ACdelica,Plantae,Bacillariophyta,2,208.32,8502.071019,1771151.435,17.71151435
5,SPAV2,Cocconeis placentula var. euglypta,CCplaeug,Plantae,Bacillariophyta,20,587.23,85020.71019,49926711.64,499.2671164
5,SPAV2,Achnanthidium minutissimum,AHminuti,Plantae,Bacillariophyta,4,54.5,17004.14204,926725.741,9.26725741
5,SPAV2,Cymbella novazeelandiana,CMnovaze,Plantae,Bacillariophyta,2,868.51,8502.071019,7384133.701,73.84133701
5,SPAV2,Achnanthidium altergracillima,AHalterg,Plantae,Bacillariophyta,4,153,17004.14204,2601633.732,26.01633732
5,SPAV2,Cocconeis pediculus,CCpedcls,Plantae,Bacillariophyta,4,3113.7,17004.14204,52945797.06,529.4579706
5,SPAV2,Diatoma vulgaris,DAvulg,Plantae,Bacillariophyta,22,3785.76,93522.78121,354054804.2,3540.548042
5,SPAV2,Achnanthidium pyrenaicum,AHpyrena,Plantae,Bacillariophyta,113,136.99,480367.0126,65805477.05,658.0547705
5,SPAV2,Meridion circulare,MDcircul,Plantae,Bacillariophyta,3,635.08,12753.10653,8099242.894,80.99242894
5,SPAV2,Gomphonema angustatum,GOangstt,Plantae,Bacillariophyta,6,300.22,25506.21306,7657475.284,76.57475284
5,SPAV2,Gomphonema parvulum,GOparvul,Plantae,Bacillariophyta,4,217.66,17004.14204,3701121.556,37.01121556
5,SPAV2,Navicula cryptotenella,NAcryten,Plantae,Bacillariophyta,4,227.52,17004.14204,3868782.396,38.68782396
5,SPAV2,Gomphonema minutum,GOminutm,Plantae,Bacillariophyta,10,301.8,42510.35509,12829625.17,128.2962517
5,SPAV2,Navicula tripunctata,NAtripun,Plantae,Bacillariophyta,27,925.81,114777.9588,106262582,1062.62582
5,SPAV2,Gyrosigma acuminatum,GYacumin,Plantae,Bacillariophyta,3,2730,12753.10653,34815980.82,348.1598082
5,SPAV2,Melosira varians,MEvarian,Plantae,Bacillariophyta,7,5207.06,29757.24857,154947778.7,1549.477787
6,SPAV2,Nitzschia amphibia,NIamphib,Plantae,Bacillariophyta,4,188.15,14642.56957,2754999.464,27.54999464
6,SPAV2,Ulnaria ulna,ULulna,Plantae,Bacillariophyta,6,6195.78,21963.85435,136083209.5,1360.832095
6,SPAV2,Rhoicosphenia abbreviata,ROabbre,Plantae,Bacillariophyta,2,509.89,7321.284783,3733049.898,37.33049898
6,SPAV2,Nitzschia paleacea,NIpaleac,Plantae,Bacillariophyta,306,92.51,1120156.572,103625684.5,1036.256845
6,SPAV2,Encyonema leei,ECleei,Plantae,Bacillariophyta,12,48,43927.7087,2108530.017,21.08530017
6,SPAV2,Achnantheiopsis lanceolata,AClanceo,Plantae,Bacillariophyta,3,138.16,10981.92717,1517263.058,15.17263058
6,SPAV2,Eolimna minima,EOlmini,Plantae,Bacillariophyta,4,39.89,14642.56957,584092.1,5.840921
6,SPAV2,Achnanthidium altergracillima,AHalterg,Plantae,Bacillariophyta,149,153,545435.7163,83451664.6,834.516646
6,SPAV2,Cyclotella meneghiniana,CYmenegh,Plantae,Bacillariophyta,4,718.06,14642.56957,10514243.5,105.142435
6,SPAV2,Diatoma vulgaris,DAvulg,Plantae,Bacillariophyta,11,3785.76,40267.06631,152441448.9,1524.414489
6,SPAV2,Cymbella excisa,CMexcisa,Plantae,Bacillariophyta,14,515.99,51248.99348,26443968.15,264.4396815
6,SPAV2,Cocconeis placentula var. euglypta,CCplaeug,Plantae,Bacillariophyta,20,587.23,73212.84783,42992780.63,429.9278063
6,SPAV2,Achnanthidium minutissimum,AHminuti,Plantae,Bacillariophyta,5,54.5,18303.21196,997525.0517,9.975250517
6,SPAV2,Cocconeis pediculus,CCpedcls,Plantae,Bacillariophyta,1,3113.7,3660.642391,11398142.21,113.9814221
6,SPAV2,Navicula cryptotenella,NAcryten,Plantae,Bacillariophyta,2,227.52,7321.284783,1665738.714,16.65738714
6,SPAV2,Meridion circulare,MDcircul,Plantae,Bacillariophyta,4,635.08,14642.56957,9299203.08,92.9920308
6,SPAV2,Navicula tenelloides,NAtenell,Plantae,Bacillariophyta,6,93.8,21963.85435,2060209.538,20.60209538
6,SPAV2,Geissleria acceptata,GEaccep,Plantae,Bacillariophyta,4,118.46,14642.56957,1734558.791,17.34558791
6,SPAV2,Navicula reichardtiana,NAreichd,Plantae,Bacillariophyta,4,140.08,14642.56957,2051131.145,20.51131145
6,SPAV2,Gomphonema minutum,GOminutm,Plantae,Bacillariophyta,8,301.8,29285.13913,8838254.99,88.3825499
6,SPAV2,Gomphonema parvulum,GOparvul,Plantae,Bacillariophyta,19,217.66,69552.20544,15138733.04,151.3873304
6,SPAV2,Gomphonema olivaceum,GOolivcm,Plantae,Bacillariophyta,4,243,14642.56957,3558144.405,35.58144405
6,SPAV2,Navicula tripunctata,NAtripun,Plantae,Bacillariophyta,2,925.81,7321.284783,6778118.665,67.78118665
6,SPAV2,Melosira varians,MEvarian,Plantae,Bacillariophyta,6,5207.06,21963.85435,114367107.4,1143.671074
7,SPAV2,Nitzschia fonticola,NIfontic,Plantae,Bacillariophyta,11,6.78,7381.615198,50047.35104,0.50047351
7,SPAV2,Reimeria sinuata,REsinuta,Plantae,Bacillariophyta,4,201.96,2684.223708,542105.8201,5.421058201
7,SPAV2,Nitzschia amphibia,NIamphib,Plantae,Bacillariophyta,10,188.15,6710.559271,1262591.727,12.62591727
7,SPAV2,Rhoicosphenia abbreviata,ROabbre,Plantae,Bacillariophyta,6,509.89,4026.335563,2052988.24,20.5298824
7,SPAV2,Nitzschia palea,NIpalea,Plantae,Bacillariophyta,1,281.29,671.0559271,188761.3217,1.887613217
7,SPAV2,Nitzschia palmida,NIpalmida,Plantae,Bacillariophyta,6,66,4026.335563,265738.1471,2.657381471
7,SPAV2,Ulnaria ulna,ULulna,Plantae,Bacillariophyta,2,6195.78,1342.111854,8315429.784,83.15429784
7,SPAV2,Cymbella excisa,CMexcisa,Plantae,Bacillariophyta,28,515.99,18789.56596,9695228.139,96.95228139
7,SPAV2,Cocconeis pediculus,CCpedcls,Plantae,Bacillariophyta,16,3113.7,10736.89483,33431469.44,334.3146944
7,SPAV2,Achnanthidium altergracillima,AHalterg,Plantae,Bacillariophyta,12,153,8052.671125,1232058.682,12.32058682
7,SPAV2,Amphora inariensis,AMinarie,Plantae,Bacillariophyta,7,98.17,4697.39149,461142.9225,4.611429225
7,SPAV2,Cyclotella meneghiniana,CYmenegh,Plantae,Bacillariophyta,14,718.06,9394.782979,6746017.866,67.46017866
7,SPAV2,Achnanthidium minutissimum,AHminuti,Plantae,Bacillariophyta,6,54.5,4026.335563,219435.2882,2.194352882
7,SPAV2,Amphora pediculus,AMpedcls,Plantae,Bacillariophyta,10,98.17,6710.559271,658775.6036,6.587756036
7,SPAV2,Encyonema silesiacum,ECsilesi,Plantae,Bacillariophyta,2,504.9,1342.111854,677632.2752,6.776322752
7,SPAV2,Cymbella kolbei,CMkolbei,Plantae,Bacillariophyta,1,155,671.0559271,104013.6687,1.040136687
7,SPAV2,Diatoma vulgaris,DAvulg,Plantae,Bacillariophyta,3,3785.76,2013.167781,7621370.06,76.2137006
7,SPAV2,Cocconeis placentula,CCplacen,Plantae,Bacillariophyta,19,94.5,12750.06261,1204880.917,12.04880917
7,SPAV2,Gomphonema minutum,GOminutm,Plantae,Bacillariophyta,26,301.8,17447.4541,5265641.649,52.65641649
7,SPAV2,Navicula menisculus,NAmenscl,Plantae,Bacillariophyta,2,1462,1342.111854,1962167.531,19.62167531
7,SPAV2,Navicula tripunctata,NAtripun,Plantae,Bacillariophyta,36,925.81,24158.01338,22365730.36,223.6573036
7,SPAV2,Gomphonema kobayasii,GOkobaya,Plantae,Bacillariophyta,22,159.85,14763.2304,2359902.379,23.59902379
7,SPAV2,Navicula cryptotenella,NAcryten,Plantae,Bacillariophyta,6,227.52,4026.335563,916071.8672,9.160718672
7,SPAV2,Fragilaria tenera,FRtenera,Plantae,Bacillariophyta,2,386.6,1342.111854,518860.4428,5.188604428
7,SPAV2,Gomphonema parvulum,GOparvul,Plantae,Bacillariophyta,16,217.66,10736.89483,2336992.529,23.36992529
7,SPAV2,Geissleria acceptata,GEaccep,Plantae,Bacillariophyta,4,118.46,2684.223708,317973.1405,3.179731405
7,SPAV2,Navicula trivialis,NAtrivls,Plantae,Bacillariophyta,10,688,6710.559271,4616864.778,46.16864778
8,SPAV2,Sellaphora pupula,SFpupula,Plantae,Bacillariophyta,2,620.86,298.5124226,185334.4227,1.853344227
8,SPAV2,Reimeria sinuata,REsinuta,Plantae,Bacillariophyta,2,201.96,298.5124226,60287.56886,0.602875689
8,SPAV2,Ulnaria ulna,ULulna,Plantae,Bacillariophyta,4,6195.78,597.0248451,3699034.595,36.99034595
8,SPAV2,Nitzschia amphibia,NIamphib,Plantae,Bacillariophyta,52,188.15,7761.322987,1460292.92,14.6029292
8,SPAV2,Nitzschia fonticola,NIfontic,Plantae,Bacillariophyta,7,6.78,1044.793479,7083.699788,0.070836998
8,SPAV2,Achnanthidium altergracillima,AHalterg,Plantae,Bacillariophyta,2,153,298.5124226,45672.40065,0.456724007
8,SPAV2,Achnanthidium pyrenaicum,AHpyrena,Plantae,Bacillariophyta,10,136.99,1492.562113,204466.0838,2.044660838
8,SPAV2,Delicata delicatula,CMdelcat,Plantae,Bacillariophyta,2,308.07,298.5124226,91962.72202,0.91962722
8,SPAV2,Cymbella excisa,CMexcisa,Plantae,Bacillariophyta,48,515.99,7164.298142,3696706.198,36.96706198
8,SPAV2,Cymbella turgidula,CMturgdl,Plantae,Bacillariophyta,3,868.51,447.7686339,388891.5362,3.888915362
8,SPAV2,Cocconeis placentula var. lineata,CCplalin,Plantae,Bacillariophyta,2,165,298.5124226,49254.54972,0.492545497
8,SPAV2,Encyonema silesiacum,ECsilesi,Plantae,Bacillariophyta,4,504.9,597.0248451,301437.8443,3.014378443
8,SPAV2,Cocconeis placentula,CCplacen,Plantae,Bacillariophyta,380,94.5,56717.36029,5359790.547,53.59790547
8,SPAV2,Cymbella tumida,CMtumida,Plantae,Bacillariophyta,6,2944.08,895.5372677,2636533.359,26.36533359
8,SPAV2,Navicula viridulacalcis,NAvical,Plantae,Bacillariophyta,1,10818.4,149.2562113,1614713.396,16.14713396
8,SPAV2,Navicula tripunctata,NAtripun,Plantae,Bacillariophyta,4,524.3,597.0248451,313020.1263,3.130201263
8,SPAV2,Gyrosigma acuminatum,GYacumin,Plantae,Bacillariophyta,1,2730,149.2562113,407469.4568,4.074694568
8,SPAV2,Navicula capitatoradiata,NAcaprad,Plantae,Bacillariophyta,15,448.88,2238.843169,1004971.922,10.04971922
8,SPAV2,Gomphonema minutum,GOminutm,Plantae,Bacillariophyta,14,301.8,2089.586958,630637.3439,6.306373439
8,SPAV2,Melosira varians,MEvarian,Plantae,Bacillariophyta,4,5207.06,597.0248451,3108744.19,31.0874419
8,SPAV2,Luticola mutica,LUmutica,Plantae,Bacillariophyta,1,120,149.2562113,17910.74535,0.179107454
8,SPAV2,Navicula rostellata,NArostel,Plantae,Bacillariophyta,2,889.76,298.5124226,265604.4131,2.656044131
8,SPAV2,Gomphonema kobayasii,GOkobaya,Plantae,Bacillariophyta,26,159.85,3880.661493,620323.7397,6.203237397
8,SPAV2,Gomphonema parvulum,GOparvul,Plantae,Bacillariophyta,6,217.66,895.5372677,194922.6417,1.949226417
8,SPAV2,Gomphonema clavatum,GOclavat,Plantae,Bacillariophyta,2,789.95,298.5124226,235809.8882,2.358098882
9,SPAV2,Nitzschia fonticola,NIfontic,Plantae,Bacillariophyta,4,6.78,734.6882594,4981.186399,0.049811864
